ID_Metrica;ID_Acquisizione;Stimolo;Categoria;Latenza_ms;Durata_Fissazione_ms;Diametro_Pupillare_Medio_mm;Ampiezza_deg;Velocita_Picco_deg_s;Guadagno_Pursuit;Error_Rate_Perc;;;
1354;1009;2.jpg;Saccade;460;24;-;6,9;707,3;;36;;;
1355;1009;3.jpg;Saccade;459;45,6;-;14,9;887;;35;;;
1356;1009;3.jpg;Saccade;399;39,2;-;23;1652,6;;44;;;
1357;1009;3.jpg;Fissazione;465;1036;-;-;-;;;;;
1358;1009;3.jpg;Saccade;481;59,2;-;22,9;1454,1;;32;;;
1359;1009;3.jpg;Saccade;400;28;-;11,6;884,4;;31;;;
1360;1009;3.jpg;Saccade;418;58,4;-;20,8;1006,5;;36;;;
1361;1009;3.jpg;Saccade;477;36;-;20,9;1601,4;;30;;;
1362;1009;3.jpg;Saccade;456;25,6;-;9,4;575,7;;38;;;
1363;1009;3.jpg;Saccade;393;36;-;32,4;2009,2;;38;;;
1364;1009;3.jpg;Fissazione;428;294,4;-;-;-;;;;;
1365;1009;3.jpg;Saccade;491;32;-;1,3;85,3;;26;;;
1366;1009;3.jpg;Fissazione;462;128;-;-;-;;;;;
1367;1009;3.jpg;Fissazione;401;51,2;-;-;-;;;;;
1368;1009;3.jpg;Saccade;466;28;-;6,9;637,2;;25;;;
1369;1009;3.jpg;Saccade;430;27,2;-;7,1;650,4;;36;;;
1370;1009;3.jpg;Saccade;422;44,8;-;2,4;129;;26;;;
1371;1009;3.jpg;Saccade;472;23,2;-;13,2;721,6;;29;;;
1372;1009;3.jpg;Fissazione;482;112;-;-;-;;;;;
1373;1009;3.jpg;Saccade;405;23,2;-;12,2;973,2;;38;;;
1374;1009;3.jpg;Saccade;417;49,6;-;42,6;2043,6;;27;;;
1375;1009;3.jpg;Saccade;427;39,2;-;23,5;1731,4;;43;;;
1376;1009;3.jpg;Saccade;462;24;-;11;710,5;;33;;;
1377;1009;3.jpg;Saccade;464;22,4;-;6,8;675,8;;36;;;
1378;1009;3.jpg;Fissazione;382;460,8;-;-;-;;;;;
1379;1009;3.jpg;Saccade;495;22,4;-;3,9;267,1;;42;;;
1380;1009;3.jpg;Saccade;469;25,6;-;20,4;2027,7;;34;;;
1381;1009;3.jpg;Saccade;444;32,8;-;1,1;79,5;;27;;;
1382;1010;1.jpg;Fissazione;473;264,8;-;-;-;;;;;
1383;1010;1.jpg;Saccade;388;27,2;-;20;1688,6;;26;;;
1384;1010;1.jpg;Saccade;422;44;-;1,4;68;;41;;;
1385;1010;1.jpg;Saccade;427;29,6;-;6,8;506,7;;39;;;
1386;1010;1.jpg;Saccade;460;24;-;0,9;73,8;;28;;;
1387;1010;1.jpg;Saccade;496;29,6;-;12,2;951,2;;41;;;
1388;1010;1.jpg;Fissazione;469;128;-;-;-;;;;;
1389;1010;1.jpg;Saccade;437;27,2;-;12,9;1033;;41;;;
1390;1010;1.jpg;Saccade;395;38,4;-;22,4;1287,3;;28;;;
1391;1010;1.jpg;Saccade;423;24,8;-;16,3;1662,5;;32;;;
1392;1010;1.jpg;Fissazione;392;209,6;-;-;-;;;;;
1393;1010;1.jpg;Fissazione;430;51,2;-;-;-;;;;;
1394;1010;1.jpg;Saccade;457;23,2;-;7,2;613,7;;40;;;
1395;1010;1.jpg;Saccade;437;28,8;-;8,8;565,7;;31;;;
1396;1010;1.jpg;Fissazione;388;257,6;-;-;-;;;;;
1397;1010;1.jpg;Saccade;424;23,2;-;12,2;973,2;;31;;;
1398;1010;1.jpg;Saccade;455;51,2;-;1,4;40,7;;36;;;
1399;1010;1.jpg;Fissazione;448;460,8;-;-;-;;;;;
1400;1010;1.jpg;Saccade;407;52,8;-;3,4;109,8;;34;;;
1401;1010;1.jpg;Saccade;486;22,4;-;6,8;675,8;;31;;;
1402;1010;1.jpg;Fissazione;487;128;-;-;-;;;;;
1403;1010;1.jpg;Saccade;469;22,4;-;6,6;569,1;;37;;;
1404;1010;1.jpg;Saccade;458;25,6;-;9,4;575,7;;37;;;
1405;1010;1.jpg;Fissazione;460;81,6;-;-;-;;;;;
1406;1010;1.jpg;Saccade;456;29,6;-;9,5;631;;35;;;
1407;1010;1.jpg;Fissazione;425;154,4;-;-;-;;;;;
1408;1010;1.jpg;Saccade;487;32;-;3,3;108,3;;30;;;
1409;1010;1.jpg;Saccade;479;35,2;-;15,5;935;;34;;;
1410;1010;1.jpg;Saccade;434;30,4;-;14,6;1012,8;;30;;;
1411;1010;1.jpg;Saccade;488;30,4;-;26,5;1699,7;;33;;;
1412;1010;1.jpg;Saccade;435;32,8;-;9,9;587,8;;32;;;
1413;1010;1.jpg;Saccade;485;67,2;-;17,3;833,4;;26;;;
1414;1010;1.jpg;Saccade;448;25,6;-;12,4;705,1;;42;;;
1415;1010;1.jpg;Saccade;433;54,4;-;16,9;1056;;34;;;
1416;1010;1.jpg;Saccade;430;32;-;1,3;85,3;;28;;;
1417;1010;1.jpg;Saccade;408;44,8;-;2,4;129;;27;;;
1418;1010;1.jpg;Fissazione;383;340;-;-;-;;;;;
1419;1010;1.jpg;Saccade;470;28,8;-;8,1;517,1;;41;;;
1420;1010;1.jpg;Saccade;380;24;-;6,9;732;;31;;;
1421;1010;1.jpg;Saccade;476;52;-;19,6;1348,3;;38;;;
1422;1010;1.jpg;Saccade;431;40;-;14,9;1083,8;;41;;;
1423;1010;1.jpg;Fissazione;420;294,4;-;-;-;;;;;
1424;1010;1.jpg;Saccade;437;31,2;-;11,8;1263,2;;30;;;
1425;1010;1.jpg;Saccade;491;28;-;9;675,6;;42;;;
1426;1010;1.jpg;Saccade;451;32,8;-;16,6;1277,4;;40;;;
1427;1010;1.jpg;Saccade;482;28;-;9,9;806,9;;25;;;
1428;1010;1.jpg;Fissazione;446;117,6;-;-;-;;;;;
1429;1010;1.jpg;Fissazione;432;102,4;-;-;-;;;;;
1430;1010;1.jpg;Saccade;492;29,6;-;21,5;1887,2;;33;;;
1431;1010;1.jpg;Saccade;493;45,6;-;11,7;623,4;;36;;;
1432;1010;1.jpg;Saccade;498;75,2;-;70,9;2061,7;;34;;;
1433;1010;1.jpg;Saccade;468;62,4;-;19,5;1628,1;;39;;;
1434;1010;1.jpg;Saccade;456;59,2;-;22,9;1454,1;;26;;;
1435;1010;1.jpg;Fissazione;488;203,2;-;-;-;;;;;
1436;1010;1.jpg;Fissazione;411;112;-;-;-;;;;;
1437;1010;1.jpg;Saccade;437;63,2;-;23,3;1289,9;;34;;;
1438;1010;1.jpg;Fissazione;388;369,6;-;-;-;;;;;
1439;1010;1.jpg;Fissazione;498;360,8;-;-;-;;;;;
1440;1010;1.jpg;Saccade;417;32,8;-;13,3;1072,5;;42;;;
1441;1010;1.jpg;Fissazione;437;148,8;-;-;-;;;;;
1442;1010;1.jpg;Saccade;396;28;-;11,6;884,4;;27;;;
1443;1010;1.jpg;Saccade;409;48,8;-;32,6;1876,7;;43;;;
1444;1010;1.jpg;Fissazione;464;140;-;-;-;;;;;
1445;1010;1.jpg;Saccade;491;32,8;-;21,7;1388,6;;39;;;
1446;1010;1.jpg;Fissazione;413;63,2;-;-;-;;;;;
1447;1010;1.jpg;Saccade;465;45,6;-;17,4;954;;29;;;
1448;1010;1.jpg;Saccade;380;22,4;-;4;197,1;;29;;;
1449;1010;1.jpg;Fissazione;390;175,2;-;-;-;;;;;
1450;1010;1.jpg;Saccade;391;39,2;-;23,4;1505;;42;;;
1451;1010;1.jpg;Saccade;492;51,2;-;4,5;153,7;;36;;;
1452;1010;1.jpg;Saccade;475;51,2;-;5,2;293,5;;36;;;
1453;1010;1.jpg;Saccade;492;24;-;10,9;1075,9;;31;;;
1454;1010;1.jpg;Fissazione;466;1036;-;-;-;;;;;
1455;1010;1.jpg;Saccade;443;22,4;-;3,9;267,1;;27;;;
1456;1010;1.jpg;Saccade;473;22,4;-;7,7;692,6;;33;;;
1457;1010;1.jpg;Saccade;381;36,8;-;15,2;699,5;;41;;;
1458;1010;1.jpg;Saccade;447;44;-;19,1;1329,9;;33;;;
1459;1010;1.jpg;Saccade;498;23,2;-;21,2;1938,5;;33;;;
1460;1010;1.jpg;Saccade;452;45,6;-;14,9;887;;40;;;
1461;1010;1.jpg;Saccade;419;44;-;6;368,7;;34;;;
1462;1010;1.jpg;Saccade;383;23,2;-;9,5;976,9;;42;;;
1463;1010;1.jpg;Saccade;414;60,8;-;20,7;1330,6;;28;;;
1464;1010;1.jpg;Saccade;442;24;-;8,4;573,9;;35;;;
1465;1010;1.jpg;Saccade;434;39,2;-;23,5;1731,4;;35;;;
1466;1010;1.jpg;Saccade;432;42,4;-;1,5;65,7;;31;;;
1467;1010;1.jpg;Saccade;445;28;-;7,5;664,5;;44;;;
1468;1010;1.jpg;Saccade;405;59,2;-;23,8;956,2;;45;;;
1469;1010;1.jpg;Saccade;398;25,6;-;6,8;495,1;;25;;;
1470;1010;1.jpg;Fissazione;474;101,6;-;-;-;;;;;
1471;1010;1.jpg;Saccade;430;25,6;-;20,4;2027,7;;26;;;
1472;1010;1.jpg;Saccade;494;92;-;50,7;1483,9;;27;;;
1473;1010;1.jpg;Saccade;468;34,4;-;14,4;1205,6;;35;;;
1474;1010;1.jpg;Fissazione;425;121,6;-;-;-;;;;;
1475;1010;1.jpg;Saccade;425;36;-;32,4;2009,2;;45;;;
1476;1010;1.jpg;Saccade;499;32;-;10,6;1054;;33;;;
1477;1010;1.jpg;Saccade;401;24;-;12,9;1275,2;;40;;;
1478;1010;1.jpg;Saccade;415;32,8;-;14,3;1019,5;;40;;;
1479;1010;1.jpg;Saccade;437;24;-;11;710,5;;36;;;
1480;1010;1.jpg;Fissazione;404;215,2;-;-;-;;;;;
1481;1010;2.jpg;Saccade;383;43,2;-;7,3;404,4;;44;;;
1482;1010;2.jpg;Saccade;481;27,2;-;7,1;650,4;;41;;;
1483;1010;2.jpg;Saccade;481;45,6;-;11,7;623,4;;38;;;
1484;1010;2.jpg;Saccade;454;25,6;-;9,4;575,7;;45;;;
1485;1010;2.jpg;Fissazione;496;143,2;-;-;-;;;;;
1486;1010;2.jpg;Saccade;390;67,2;-;17,3;833,4;;44;;;
1487;1010;2.jpg;Saccade;427;44;-;6;368,7;;44;;;
1488;1010;2.jpg;Saccade;465;22,4;-;4,8;240,9;;30;;;
1489;1010;2.jpg;Fissazione;434;154,4;-;-;-;;;;;
1490;1010;2.jpg;Saccade;453;24;-;7,6;557,5;;39;;;
1491;1010;2.jpg;Saccade;466;49,6;-;5,3;207,5;;29;;;
1492;1010;2.jpg;Saccade;483;32;-;1,3;85,3;;38;;;
1493;1010;2.jpg;Saccade;462;75,2;-;70,9;2061,7;;35;;;
1494;1010;2.jpg;Saccade;466;90,4;-;4,4;148,5;;25;;;
1495;1010;2.jpg;Saccade;432;36;-;32,4;2009,2;;38;;;
1496;1010;2.jpg;Fissazione;424;175,2;-;-;-;;;;;
1497;1010;2.jpg;Saccade;479;24,8;-;14,7;1053;;32;;;
1498;1010;2.jpg;Saccade;434;45,6;-;14,9;887;;43;;;
1499;1010;2.jpg;Fissazione;415;369,6;-;-;-;;;;;
1500;1010;2.jpg;Saccade;404;29,6;-;1,6;91,3;;39;;;
1501;1010;2.jpg;Saccade;458;28;-;9;675,6;;28;;;
1502;1010;2.jpg;Saccade;471;24;-;6,9;732;;39;;;
1503;1010;2.jpg;Saccade;414;59,2;-;23,8;956,2;;35;;;
1504;1010;2.jpg;Saccade;415;32,8;-;9;642,7;;45;;;
1505;1010;2.jpg;Saccade;488;29,6;-;12,2;951,2;;30;;;
1506;1010;2.jpg;Fissazione;480;140;-;-;-;;;;;
1507;1010;2.jpg;Saccade;439;22,4;-;7,7;692,6;;37;;;
1508;1010;2.jpg;Fissazione;423;340;-;-;-;;;;;
1509;1010;2.jpg;Saccade;382;87,2;-;55,5;1952,3;;37;;;
1510;1010;2.jpg;Saccade;436;58,4;-;8,2;378,7;;38;;;
1511;1010;2.jpg;Saccade;484;44,8;-;33,3;1772,5;;39;;;
1512;1010;2.jpg;Fissazione;428;264,8;-;-;-;;;;;
1513;1010;2.jpg;Fissazione;401;203,2;-;-;-;;;;;
1514;1010;2.jpg;Saccade;450;24;-;11;710,5;;42;;;
1515;1010;2.jpg;Saccade;466;23,2;-;13,2;721,6;;26;;;
1516;1010;2.jpg;Saccade;421;29,6;-;6,8;506,7;;36;;;
1517;1010;2.jpg;Fissazione;439;112;-;-;-;;;;;
1518;1010;2.jpg;Saccade;460;45,6;-;17,4;954;;42;;;
1519;1010;3.jpg;Fissazione;446;101,6;-;-;-;;;;;
1520;1010;3.jpg;Saccade;494;29,6;-;21,5;1887,2;;33;;;
1521;1010;3.jpg;Saccade;458;58,4;-;26,1;1165,6;;45;;;
1522;1010;3.jpg;Saccade;496;36;-;32,4;2009,2;;35;;;
1523;1010;3.jpg;Saccade;388;44;-;19,1;1329,9;;39;;;
1524;1010;3.jpg;Saccade;493;36,8;-;15,2;699,5;;40;;;
1525;1010;3.jpg;Saccade;381;63,2;-;23,3;1289,9;;25;;;
1526;1010;3.jpg;Saccade;457;25,6;-;6,3;627,6;;27;;;
1527;1010;3.jpg;Saccade;412;44,8;-;2,4;129;;25;;;
1528;1010;3.jpg;Saccade;398;75,2;-;70,9;2061,7;;28;;;
1529;1010;3.jpg;Saccade;392;32,8;-;9;642,7;;26;;;
1530;1010;3.jpg;Saccade;392;27,2;-;7,1;650,4;;32;;;
1531;1010;3.jpg;Fissazione;486;166,4;-;-;-;;;;;
1532;1010;3.jpg;Saccade;458;51,2;-;1,4;40,7;;31;;;
1533;1010;3.jpg;Saccade;473;26,4;-;11,5;1098,9;;28;;;
1534;1010;3.jpg;Saccade;440;39,2;-;7,9;536,1;;28;;;
1535;1010;3.jpg;Saccade;483;42,4;-;1,5;65,7;;43;;;
1536;1010;3.jpg;Saccade;384;28,8;-;8,1;517,1;;26;;;
1537;1010;3.jpg;Saccade;447;28,8;-;15,6;1161,7;;25;;;
1538;1010;3.jpg;Saccade;487;25,6;-;12,4;705,1;;30;;;
1539;1010;3.jpg;Saccade;488;23,2;-;9,5;976,9;;30;;;
1540;1010;3.jpg;Saccade;461;28,8;-;8,8;565,7;;38;;;
1541;1010;3.jpg;Saccade;414;22,4;-;6,6;569,1;;30;;;
1542;1010;3.jpg;Saccade;412;22,4;-;4,8;240,9;;27;;;
1543;1010;3.jpg;Saccade;400;50,4;-;20,7;1398,1;;30;;;
1544;1010;3.jpg;Saccade;476;25,6;-;8,3;601,6;;25;;;
1545;1011;1.jpg;Saccade;432;51,2;-;4,5;153,7;;27;;;
1546;1011;1.jpg;Saccade;384;38,4;-;22,4;1287,3;;45;;;
1547;1011;1.jpg;Saccade;393;36;-;32,4;2009,2;;32;;;
1548;1011;1.jpg;Saccade;484;39,2;-;7,9;536,1;;35;;;
1549;1011;1.jpg;Fissazione;476;102,4;-;-;-;;;;;
1550;1011;1.jpg;Saccade;419;22,4;-;9,3;777,1;;34;;;
1551;1011;1.jpg;Saccade;385;29,6;-;1,6;91,3;;31;;;
1552;1011;1.jpg;Saccade;393;42,4;-;1,5;65,7;;25;;;
1553;1011;1.jpg;Saccade;444;23,2;-;12,2;973,2;;45;;;
1554;1011;1.jpg;Saccade;384;30,4;-;26,5;1699,7;;35;;;
1555;1011;1.jpg;Fissazione;486;1036;-;-;-;;;;;
1556;1011;1.jpg;Fissazione;443;101,6;-;-;-;;;;;
1557;1011;1.jpg;Saccade;380;32;-;10,6;1054;;41;;;
1558;1011;1.jpg;Saccade;457;36,8;-;15,2;699,5;;27;;;
1559;1011;1.jpg;Fissazione;500;51,2;-;-;-;;;;;
1560;1011;1.jpg;Saccade;426;44;-;19,1;1329,9;;43;;;
1561;1011;1.jpg;Saccade;407;25,6;-;6,3;627,6;;35;;;
1562;1011;1.jpg;Fissazione;496;257,6;-;-;-;;;;;
1563;1011;1.jpg;Saccade;404;25,6;-;6,8;495,1;;25;;;
1564;1011;1.jpg;Fissazione;465;143,2;-;-;-;;;;;
1565;1011;1.jpg;Saccade;464;44;-;1,4;68;;36;;;
1566;1011;1.jpg;Saccade;496;32;-;3,3;108,3;;44;;;
1567;1011;1.jpg;Saccade;454;44,8;-;2,4;129;;37;;;
1568;1011;1.jpg;Fissazione;464;140;-;-;-;;;;;
1569;1011;1.jpg;Saccade;398;28,8;-;15,6;1161,7;;41;;;
1570;1011;1.jpg;Saccade;386;63,2;-;23,3;1289,9;;37;;;
1571;1011;1.jpg;Saccade;386;25,6;-;20,4;2027,7;;45;;;
1572;1011;1.jpg;Fissazione;487;460,8;-;-;-;;;;;
1573;1011;1.jpg;Saccade;447;22,4;-;6,1;396,4;;45;;;
1574;1011;1.jpg;Saccade;471;51,2;-;5,2;293,5;;45;;;
1575;1011;1.jpg;Saccade;452;24;-;6,9;707,3;;40;;;
1576;1011;1.jpg;Saccade;455;23,2;-;21,2;1938,5;;40;;;
1577;1011;1.jpg;Saccade;430;28;-;9;675,6;;42;;;
1578;1011;1.jpg;Saccade;449;26,4;-;10,3;914;;26;;;
1579;1011;1.jpg;Saccade;401;24;-;6,9;732;;41;;;
1580;1011;1.jpg;Saccade;449;28,8;-;21,8;2131,8;;27;;;
1581;1011;1.jpg;Saccade;380;42,4;-;18,1;1156,9;;45;;;
1582;1011;1.jpg;Saccade;464;22,4;-;7,7;692,6;;36;;;
1583;1011;1.jpg;Saccade;487;24;-;8,4;573,9;;27;;;
1584;1011;1.jpg;Saccade;451;41,6;-;15,7;878,6;;26;;;
1585;1011;1.jpg;Saccade;463;22,4;-;10,2;968,7;;30;;;
1586;1011;1.jpg;Saccade;472;32,8;-;16,6;1277,4;;43;;;
1587;1011;1.jpg;Saccade;491;92;-;50,7;1483,9;;44;;;
1588;1011;1.jpg;Saccade;476;39,2;-;23,4;1505;;31;;;
1589;1011;1.jpg;Saccade;459;35,2;-;15,5;935;;25;;;
1590;1011;1.jpg;Fissazione;446;352;-;-;-;;;;;
1591;1011;1.jpg;Saccade;396;27,2;-;20;1688,6;;25;;;
1592;1011;1.jpg;Saccade;393;43,2;-;7,3;404,4;;35;;;
1593;1011;1.jpg;Saccade;476;22,4;-;7,8;672,6;;31;;;
1594;1011;1.jpg;Fissazione;381;264,8;-;-;-;;;;;
1595;1011;1.jpg;Saccade;444;28,8;-;8,1;517,1;;32;;;
1596;1011;1.jpg;Saccade;424;49,6;-;5,3;207,5;;36;;;
1597;1011;1.jpg;Saccade;494;59,2;-;22,9;1454,1;;43;;;
1598;1011;1.jpg;Fissazione;420;120,8;-;-;-;;;;;
1599;1011;1.jpg;Fissazione;427;128;-;-;-;;;;;
1600;1011;1.jpg;Saccade;433;27,2;-;12,9;1033;;32;;;
1601;1011;1.jpg;Saccade;494;45,6;-;14,9;887;;37;;;
1602;1011;1.jpg;Fissazione;460;175,2;-;-;-;;;;;
1603;1011;1.jpg;Saccade;443;45,6;-;11,7;623,4;;26;;;
1604;1011;1.jpg;Saccade;397;28,8;-;8,8;565,7;;32;;;
1605;1011;1.jpg;Saccade;425;48,8;-;32,6;1876,7;;39;;;
1606;1011;1.jpg;Fissazione;448;117,6;-;-;-;;;;;
1607;1011;2.jpg;Saccade;403;54,4;-;16,9;1056;;25;;;
1608;1011;2.jpg;Saccade;392;22,4;-;3,9;267,1;;30;;;
1609;1011;2.jpg;Saccade;395;36;-;32,4;2009,2;;27;;;
1610;1011;2.jpg;Saccade;443;48,8;-;32,6;1876,7;;25;;;
1611;1011;2.jpg;Saccade;487;70,4;-;25,2;977,4;;39;;;
1612;1011;2.jpg;Saccade;431;51,2;-;1,4;40,7;;29;;;
1613;1011;2.jpg;Saccade;426;90,4;-;4,4;148,5;;41;;;
1614;1011;2.jpg;Fissazione;486;63,2;-;-;-;;;;;
1615;1011;2.jpg;Saccade;406;52,8;-;3,4;109,8;;27;;;
1616;1011;2.jpg;Fissazione;391;120,8;-;-;-;;;;;
1617;1011;2.jpg;Saccade;465;92;-;50,7;1483,9;;30;;;
1618;1011;2.jpg;Saccade;383;28,8;-;8,8;565,7;;31;;;
1619;1011;2.jpg;Fissazione;386;264,8;-;-;-;;;;;
1620;1011;2.jpg;Saccade;436;45,6;-;17,4;954;;32;;;
1621;1011;2.jpg;Saccade;443;27,2;-;12,9;1033;;26;;;
1622;1011;2.jpg;Fissazione;380;117,6;-;-;-;;;;;
1623;1011;2.jpg;Saccade;413;52;-;19,6;1348,3;;35;;;
1624;1011;2.jpg;Fissazione;463;128;-;-;-;;;;;
1625;1011;2.jpg;Saccade;488;36;-;20,9;1601,4;;25;;;
1626;1011;2.jpg;Saccade;428;51,2;-;4,5;153,7;;33;;;
1627;1011;2.jpg;Saccade;479;32;-;3,3;108,3;;42;;;
1628;1011;2.jpg;Saccade;449;44;-;1,4;68;;34;;;
1629;1011;2.jpg;Saccade;458;22,4;-;7,7;692,6;;42;;;
1630;1011;2.jpg;Saccade;441;24;-;10,9;1075,9;;39;;;
1631;1011;2.jpg;Saccade;402;75,2;-;70,9;2061,7;;45;;;
1632;1011;2.jpg;Fissazione;427;352;-;-;-;;;;;
1633;1011;2.jpg;Saccade;465;25,6;-;8,3;601,6;;36;;;
1634;1011;2.jpg;Fissazione;396;91,2;-;-;-;;;;;
1635;1011;2.jpg;Saccade;453;62,4;-;19,5;1628,1;;40;;;
1636;1011;2.jpg;Saccade;424;22,4;-;9,3;777,1;;29;;;
1637;1011;2.jpg;Saccade;495;27,2;-;7,1;650,4;;33;;;
1638;1011;2.jpg;Saccade;390;39,2;-;23,5;1731,4;;37;;;
1639;1011;2.jpg;Saccade;459;53,6;-;24,1;1367,1;;27;;;
1640;1011;2.jpg;Saccade;485;32,8;-;14,3;1019,5;;30;;;
1641;1011;2.jpg;Saccade;382;29,6;-;12,2;951,2;;39;;;
1642;1011;2.jpg;Fissazione;436;818,4;-;-;-;;;;;
1643;1011;2.jpg;Saccade;427;25,6;-;9,4;575,7;;27;;;
1644;1011;2.jpg;Saccade;392;31,2;-;11,8;1263,2;;28;;;
1645;1011;2.jpg;Saccade;409;25,6;-;12,4;705,1;;40;;;
1646;1011;3.jpg;Fissazione;419;818,4;-;-;-;;;;;
1647;1011;3.jpg;Saccade;384;26,4;-;10,3;914;;27;;;
1648;1011;3.jpg;Saccade;490;32;-;3,3;108,3;;33;;;
1649;1011;3.jpg;Fissazione;459;360,8;-;-;-;;;;;
1650;1011;3.jpg;Saccade;396;22,4;-;10,2;968,7;;25;;;
1651;1011;3.jpg;Saccade;421;25,6;-;8,3;601,6;;32;;;
1652;1011;3.jpg;Fissazione;444;166,4;-;-;-;;;;;
1653;1011;3.jpg;Saccade;480;58,4;-;26,1;1165,6;;42;;;
1654;1011;3.jpg;Fissazione;402;175,2;-;-;-;;;;;
1655;1011;3.jpg;Saccade;418;39,2;-;23;1652,6;;33;;;
1656;1011;3.jpg;Saccade;423;24;-;6,9;707,3;;44;;;
1657;1011;3.jpg;Saccade;491;70,4;-;25,2;977,4;;40;;;
1658;1011;3.jpg;Saccade;444;24;-;0,9;73,8;;39;;;
1659;1011;3.jpg;Saccade;389;24;-;3,7;346,5;;33;;;
1660;1011;3.jpg;Fissazione;499;120,8;-;-;-;;;;;
1661;1011;3.jpg;Saccade;440;22,4;-;6,6;569,1;;26;;;
1662;1011;3.jpg;Saccade;493;51,2;-;1,4;40,7;;33;;;
1663;1011;3.jpg;Saccade;419;24,8;-;16,3;1662,5;;26;;;
1664;1011;3.jpg;Saccade;395;22,4;-;4;197,1;;28;;;
1665;1011;3.jpg;Saccade;446;35,2;-;15,5;935;;37;;;
1666;1011;3.jpg;Saccade;467;27,2;-;12,9;1033;;43;;;
1667;1011;3.jpg;Saccade;444;25,6;-;6,3;627,6;;37;;;
1668;1011;3.jpg;Saccade;471;22,4;-;6,8;675,8;;27;;;
1669;1011;3.jpg;Saccade;487;42,4;-;1,5;65,7;;30;;;
1670;1011;3.jpg;Saccade;450;30,4;-;26,5;1699,7;;31;;;
1671;1011;3.jpg;Saccade;472;50,4;-;20,7;1398,1;;25;;;
1672;1011;3.jpg;Saccade;399;27,2;-;7,1;650,4;;25;;;
1673;1011;3.jpg;Fissazione;417;112;-;-;-;;;;;
1674;1011;3.jpg;Fissazione;440;294,4;-;-;-;;;;;
1675;1011;3.jpg;Saccade;461;24;-;11;710,5;;38;;;
1676;1011;3.jpg;Fissazione;440;143,2;-;-;-;;;;;
1677;1011;3.jpg;Saccade;455;58,4;-;20,8;1006,5;;44;;;
1678;1011;3.jpg;Saccade;458;45,6;-;11,7;623,4;;25;;;
1679;1011;3.jpg;Saccade;478;52,8;-;3,4;109,8;;31;;;
1680;1011;3.jpg;Saccade;445;48,8;-;32,6;1876,7;;31;;;
1681;1012;1.jpg;Fissazione;470;369,6;-;-;-;;;;;
1682;1012;1.jpg;Fissazione;496;51,2;-;-;-;;;;;
1683;1012;1.jpg;Saccade;490;25,6;-;6,8;495,1;;34;;;
1684;1012;1.jpg;Saccade;491;23,2;-;13,2;721,6;;27;;;
1685;1012;1.jpg;Saccade;427;52,8;-;3,4;109,8;;30;;;
1686;1012;1.jpg;Fissazione;495;143,2;-;-;-;;;;;
1687;1012;1.jpg;Saccade;498;32,8;-;14,3;1019,5;;36;;;
1688;1012;1.jpg;Fissazione;381;140;-;-;-;;;;;
1689;1012;1.jpg;Saccade;482;24;-;6,9;732;;44;;;
1690;1012;1.jpg;Saccade;487;28,8;-;8,8;565,7;;40;;;
1691;1012;1.jpg;Saccade;453;32,8;-;16,6;1277,4;;33;;;
1692;1012;1.jpg;Saccade;473;58,4;-;20,8;1006,5;;28;;;
1693;1012;1.jpg;Saccade;437;24;-;0,9;73,8;;35;;;
1694;1012;1.jpg;Saccade;435;24;-;3,7;346,5;;35;;;
1695;1012;1.jpg;Saccade;413;62,4;-;19,5;1628,1;;45;;;
1696;1012;1.jpg;Fissazione;424;117,6;-;-;-;;;;;
1697;1012;1.jpg;Saccade;424;49,6;-;5,3;207,5;;44;;;
1698;1012;1.jpg;Saccade;396;32;-;10,6;1054;;43;;;
1699;1012;1.jpg;Saccade;411;22,4;-;10,2;968,7;;31;;;
1700;1012;1.jpg;Saccade;403;45,6;-;14,9;887;;27;;;
1701;1012;1.jpg;Saccade;380;28;-;9,9;806,9;;44;;;
1702;1012;1.jpg;Fissazione;416;460,8;-;-;-;;;;;
1703;1012;1.jpg;Saccade;437;22,4;-;7,7;692,6;;36;;;
1704;1012;1.jpg;Fissazione;422;294,4;-;-;-;;;;;
1705;1012;1.jpg;Saccade;488;24,8;-;10,3;1190,2;;35;;;
1706;1012;1.jpg;Saccade;492;70,4;-;25,2;977,4;;40;;;
1707;1012;1.jpg;Saccade;479;34,4;-;14,4;1205,6;;42;;;
1708;1012;1.jpg;Fissazione;466;63,2;-;-;-;;;;;
1709;1012;1.jpg;Fissazione;406;91,2;-;-;-;;;;;
1710;1012;1.jpg;Saccade;461;25,6;-;20,4;2027,7;;44;;;
1711;1012;1.jpg;Saccade;492;42,4;-;1,5;65,7;;36;;;
1712;1012;1.jpg;Fissazione;444;128;-;-;-;;;;;
1713;1012;1.jpg;Saccade;481;24;-;11;710,5;;25;;;
1714;1012;1.jpg;Saccade;416;22,4;-;6,6;569,1;;31;;;
1715;1012;1.jpg;Saccade;494;24;-;7,6;557,5;;30;;;
1716;1012;1.jpg;Saccade;498;44;-;1,4;68;;27;;;
1717;1012;1.jpg;Fissazione;386;148,8;-;-;-;;;;;
1718;1012;1.jpg;Saccade;427;87,2;-;55,5;1952,3;;42;;;
1719;1012;1.jpg;Fissazione;489;112;-;-;-;;;;;
1720;1012;1.jpg;Saccade;386;52;-;19,6;1348,3;;36;;;
1721;1012;1.jpg;Saccade;386;44;-;6;368,7;;30;;;
1722;1012;1.jpg;Saccade;488;28;-;6,9;637,2;;38;;;
